shape_id,shape_pt_sequence,shape_pt_lat,shape_pt_lon
1..N04R,244,40.874561,-73.909831
1..N04R,245,40.874686,-73.909650
1..N04R,246,40.875276,-73.908878
1..N04R,247,40.875770,-73.908261
1..N04R,248,40.876002,-73.907950
1..N04R,249,40.876213,-73.907623
1..N04R,250,40.876388,-73.907296
1..N04R,251,40.876597,-73.906883
1..N04R,252,40.876765,-73.906585
1..N04R,253,40.876957,-73.906305
1..N04R,254,40.877176,-73.906061
1..N04R,255,40.877584,-73.905744
1..N04R,256,40.878856,-73.904834
1..N04R,257,40.882525,-73.902223
1..N04R,258,40.882988,-73.901899
1..N04R,259,40.883467,-73.901602
1..N04R,260,40.884461,-73.900991
1..N04R,261,40.884667,-73.900870
1..N05R,0,40.702068,-74.013664
1..N05R,1,40.703199,-74.014792
1..N05R,2,40.703226,-74.014820
1..N05R,3,40.703253,-74.014846
1..N05R,4,40.703280,-74.014870
1..N05R,5,40.703307,-74.014893
1..N05R,6,40.703335,-74.014914
1..N05R,7,40.703363,-74.014933
1..N05R,8,40.703391,-74.014952
1..N05R,9,40.703419,-74.014968
1..N05R,10,40.703448,-74.014983
1..N05R,11,40.703477,-74.014997
1..N05R,12,40.703506,-74.015009
1..N05R,13,40.703536,-74.015019
1..N05R,14,40.703566,-74.015028
1..N05R,15,40.703596,-74.015035
1..N05R,16,40.703625,-74.015041
1..N05R,17,40.704168,-74.015122
1..N05R,18,40.704194,-74.015125
1..N05R,19,40.704221,-74.015126
1..N05R,20,40.704247,-74.015127
1..N05R,21,40.704274,-74.015127
1..N05R,22,40.704300,-74.015125
1..N05R,23,40.704327,-74.015123
1..N05R,24,40.704354,-74.015119
1..N05R,25,40.704380,-74.015115
1..N05R,26,40.704407,-74.015109
1..N05R,27,40.704434,-74.015102
1..N05R,28,40.704461,-74.015094
1..N05R,29,40.704487,-74.015086
1..N05R,30,40.704514,-74.015076
1..N05R,31,40.704541,-74.015065
1..N05R,32,40.704568,-74.015052
1..N05R,33,40.705092,-74.014830
1..N05R,34,40.707513,-74.013783
1..N05R,35,40.708242,-74.013471
1..N05R,36,40.710132,-74.012648
1..N05R,37,40.710500,-74.012529
1..N05R,38,40.711112,-74.012375
1..N05R,39,40.711565,-74.012259
1..N05R,40,40.711835,-74.012188
1..N05R,41,40.712105,-74.012108
1..N05R,42,40.712154,-74.012094
1..N05R,43,40.712203,-74.012076
1..N05R,44,40.712252,-74.012057
1..N05R,45,40.712300,-74.012035
1..N05R,46,40.712348,-74.012012
1..N05R,47,40.712394,-74.011986
1..N05R,48,40.712440,-74.011959
1..N05R,49,40.712486,-74.011929
1..N05R,50,40.712530,-74.011897
1..N05R,51,40.712574,-74.011864
1..N05R,52,40.712618,-74.011828
1..N05R,53,40.712660,-74.011791
1..N05R,54,40.712702,-74.011751
1..N05R,55,40.712743,-74.011710
1..N05R,56,40.712783,-74.011667
1..N05R,57,40.713212,-74.011138
1..N05R,58,40.713229,-74.011116
1..N05R,59,40.713246,-74.011094
1..N05R,60,40.713263,-74.011073
1..N05R,61,40.713280,-74.011052
1..N05R,62,40.713298,-74.011032
1..N05R,63,40.713315,-74.011011
1..N05R,64,40.713333,-74.010992
1..N05R,65,40.713351,-74.010972
1..N05R,66,40.713369,-74.010953
1..N05R,67,40.713388,-74.010935
1..N05R,68,40.713406,-74.010917
1..N05R,69,40.713425,-74.010899
1..N05R,70,40.713444,-74.010882
1..N05R,71,40.713463,-74.010865
1..N05R,72,40.713482,-74.010848
1..N05R,73,40.713841,-74.010573
1..N05R,74,40.713961,-74.010473
1..N05R,75,40.714303,-74.010188
1..N05R,76,40.715437,-74.009299
1..N05R,77,40.715478,-74.009266
1..N05R,78,40.718032,-74.007249
1..N05R,79,40.718063,-74.007227
1..N05R,80,40.718095,-74.007206
1..N05R,81,40.718127,-74.007186
1..N05R,82,40.718160,-74.007167
1..N05R,83,40.718193,-74.007150
1..N05R,84,40.718228,-74.007133
1..N05R,85,40.718262,-74.007117
1..N05R,86,40.718298,-74.007103
1..N05R,87,40.718334,-74.007089
1..N05R,88,40.718370,-74.007077
1..N05R,89,40.718408,-74.007066
1..N05R,90,40.718446,-74.007055
1..N05R,91,40.718484,-74.007046
1..N05R,92,40.718523,-74.007038
1..N05R,93,40.718563,-74.007031
1..N05R,94,40.719318,-74.006886
1..N05R,95,40.722854,-74.006277
1..N05R,96,40.728251,-74.005367
1..N05R,97,40.728935,-74.005260
1..N05R,98,40.729169,-74.005221
1..N05R,99,40.729283,-74.005197
1..N05R,100,40.729414,-74.005160
1..N05R,101,40.729532,-74.005112
1..N05R,102,40.729642,-74.005062
1..N05R,103,40.729881,-74.004935
1..N05R,104,40.730321,-74.004682
1..N05R,105,40.733422,-74.002906
1..N05R,106,40.735973,-74.001452
1..N05R,107,40.736162,-74.001345
1..N05R,108,40.736358,-74.001229
1..N05R,109,40.736585,-74.001089
1..N05R,110,40.736761,-74.000973
1..N05R,111,40.737826,-74.000201
1..N05R,112,40.741040,-73.997871
1..N05R,113,40.744081,-73.995657
1..N05R,114,40.747215,-73.993365
1..N05R,115,40.750373,-73.991057
1..N05R,116,40.755290,-73.987495
1..N05R,117,40.757342,-73.986009
1..N05R,118,40.757638,-73.985786
1..N05R,119,40.757758,-73.985709
1..N05R,120,40.757880,-73.985638
1..N05R,121,40.758014,-73.985569
1..N05R,122,40.758156,-73.985512
1..N05R,123,40.758375,-73.985421
1..N05R,124,40.758631,-73.985330
1..N05R,125,40.759405,-73.985063
1..N05R,126,40.759714,-73.984959
1..N05R,127,40.760017,-73.984841
1..N05R,128,40.760283,-73.984725
1..N05R,129,40.760592,-73.984577
1..N05R,130,40.760821,-73.984444
1..N05R,131,40.761040,-73.984294
1..N05R,132,40.761728,-73.983849
1..N05R,133,40.762486,-73.983358
1..N05R,134,40.762980,-73.983038
1..N05R,135,40.763412,-73.982793
1..N05R,136,40.763714,-73.982626
1..N05R,137,40.764029,-73.982464
1..N05R,138,40.764386,-73.982320
1..N05R,139,40.764821,-73.982156
1..N05R,140,40.765125,-73.982063
1..N05R,141,40.765461,-73.981977
1..N05R,142,40.765808,-73.981910
1..N05R,143,40.766808,-73.981755
1..N05R,144,40.767172,-73.981702
1..N05R,145,40.767324,-73.981689
1..N05R,146,40.767440,-73.981694
1..N05R,147,40.767561,-73.981697
1..N05R,148,40.767681,-73.981718
1..N05R,149,40.767778,-73.981745
1..N05R,150,40.767895,-73.981781
1..N05R,151,40.768247,-73.981929
1..N05R,152,40.768454,-73.982012
1..N05R,153,40.768582,-73.982053
1..N05R,154,40.768695,-73.982078
1..N05R,155,40.768794,-73.982088
1..N05R,156,40.769222,-73.982098
1..N05R,157,40.773440,-73.982209
1..N05R,158,40.774166,-73.982212
1..N05R,159,40.777496,-73.982091
1..N05R,160,40.777869,-73.982058
1..N05R,161,40.778211,-73.982008
1..N05R,162,40.778453,-73.981970
1..N05R,163,40.778822,-73.981906
1..N05R,164,40.779426,-73.981757
1..N05R,165,40.780996,-73.981314
1..N05R,166,40.782155,-73.980924
1..N05R,167,40.782374,-73.980847
1..N05R,168,40.782622,-73.980748
1..N05R,169,40.782794,-73.980664
1..N05R,170,40.782970,-73.980572
1..N05R,171,40.783149,-73.980473
1..N05R,172,40.783313,-73.980371
1..N05R,173,40.783934,-73.979917
1..N05R,174,40.786953,-73.977656
1..N05R,175,40.787601,-73.977107
1..N05R,176,40.788644,-73.976218
1..N05R,177,40.788957,-73.975942
1..N05R,178,40.793919,-73.972323
1..N05R,179,40.794005,-73.972265
1..N05R,180,40.798506,-73.968980
1..N05R,181,40.798570,-73.968931
1..N05R,182,40.798635,-73.968882
1..N05R,183,40.798699,-73.968835
1..N05R,184,40.798763,-73.968789
1..N05R,185,40.798827,-73.968745
1..N05R,186,40.798890,-73.968702
1..N05R,187,40.798954,-73.968660
1..N05R,188,40.799016,-73.968620
1..N05R,189,40.799079,-73.968582
1..N05R,190,40.799141,-73.968544
1..N05R,191,40.799203,-73.968509
1..N05R,192,40.799264,-73.968474
1..N05R,193,40.799326,-73.968441
1..N05R,194,40.799386,-73.968410
1..N05R,195,40.799446,-73.968379
1..N05R,196,40.799772,-73.968210
1..N05R,197,40.800124,-73.968082
1..N05R,198,40.800510,-73.967980
1..N05R,199,40.800870,-73.967929
1..N05R,200,40.801984,-73.967832
1..N05R,201,40.802298,-73.967789
1..N05R,202,40.802605,-73.967719
1..N05R,203,40.802781,-73.967649
1..N05R,204,40.802929,-73.967582
1..N05R,205,40.803121,-73.967465
1..N05R,206,40.803324,-73.967313
1..N05R,207,40.803967,-73.966847
1..N05R,208,40.807722,-73.964110
1..N05R,209,40.815581,-73.958372
1..N05R,210,40.822008,-73.953676
1..N05R,211,40.826551,-73.950360
1..N05R,212,40.834041,-73.944890
1..N05R,213,40.840556,-73.940133
1..N05R,214,40.849505,-73.933596
1..N05R,215,40.855225,-73.929412
1..N05R,216,40.860531,-73.925536
1..N05R,217,40.861000,-73.925190
1..N05R,218,40.861102,-73.925109
1..N05R,219,40.861204,-73.925016
1..N05R,220,40.861303,-73.924914
1..N05R,221,40.861396,-73.924807
1..N05R,222,40.861516,-73.924645
1..N05R,223,40.861621,-73.924492
1..N05R,224,40.861712,-73.924333
1..N05R,225,40.861805,-73.924151
1..N05R,226,40.861888,-73.923966
1..N05R,227,40.863121,-73.920631
1..N05R,228,40.863239,-73.920305
1..N05R,229,40.863349,-73.920049
1..N05R,230,40.863451,-73.919867
1..N05R,231,40.863561,-73.919696
1..N05R,232,40.863669,-73.919565
1..N05R,233,40.863782,-73.919442
1..N05R,234,40.863950,-73.919309
1..N05R,235,40.864621,-73.918822
1..N05R,236,40.869444,-73.915279
1..N05R,237,40.870276,-73.914666
1..N05R,238,40.870986,-73.914141
1..N05R,239,40.871376,-73.913803
1..N05R,240,40.871758,-73.913415
1..N05R,241,40.872111,-73.913000
1..N05R,242,40.872766,-73.912201
1..N05R,243,40.874278,-73.910249
1..N05R,244,40.874561,-73.909831
1..N05R,245,40.874686,-73.909650
1..N05R,246,40.875276,-73.908878
1..N05R,247,40.875770,-73.908261
1..N05R,248,40.876002,-73.907950
1..N05R,249,40.876213,-73.907623
1..N05R,250,40.876388,-73.907296
1..N05R,251,40.876597,-73.906883
1..N05R,252,40.876765,-73.906585
1..N05R,253,40.876957,-73.906305
1..N05R,254,40.877176,-73.906061
1..N05R,255,40.877584,-73.905744
1..N05R,256,40.878856,-73.904834
1..N05R,257,40.882525,-73.902223
1..N05R,258,40.882988,-73.901899
1..N05R,259,40.883467,-73.901602
1..N05R,260,40.884461,-73.900991
1..N05R,261,40.884667,-73.900870
1..N05R,262,40.884928,-73.900730
1..N05R,263,40.886309,-73.900041
1..N05R,264,40.887195,-73.899616
1..N05R,265,40.889248,-73.898583
1..N06R,0,40.702068,-74.013664
1..N06R,1,40.703199,-74.014792
1..N06R,2,40.703226,-74.014820
1..N06R,3,40.703253,-74.014846
1..N06R,4,40.703280,-74.014870
1..N06R,5,40.703307,-74.014893
1..N06R,6,40.703335,-74.014914
1..N06R,7,40.703363,-74.014933
1..N06R,8,40.703391,-74.014952
1..N06R,9,40.703419,-74.014968
1..N06R,10,40.703448,-74.014983
1..N06R,11,40.703477,-74.014997
1..N06R,12,40.703506,-74.015009
1..N06R,13,40.703536,-74.015019
1..N06R,14,40.703566,-74.015028
1..N06R,15,40.703596,-74.015035
1..N06R,16,40.703625,-74.015041
1..N06R,17,40.704168,-74.015122
1..N06R,18,40.704194,-74.015125
1..N06R,19,40.704221,-74.015126
1..N06R,20,40.704247,-74.015127
1..N06R,21,40.704274,-74.015127
1..N06R,22,40.704300,-74.015125
1..N06R,23,40.704327,-74.015123
1..N06R,24,40.704354,-74.015119
1..N06R,25,40.704380,-74.015115
1..N06R,26,40.704407,-74.015109
1..N06R,27,40.704434,-74.015102
1..N06R,28,40.704461,-74.015094
1..N06R,29,40.704487,-74.015086
1..N06R,30,40.704514,-74.015076
1..N06R,31,40.704541,-74.015065
1..N06R,32,40.704568,-74.015052
1..N06R,33,40.705092,-74.014830
1..N06R,34,40.707513,-74.013783
1..N06R,35,40.708242,-74.013471
1..N06R,36,40.710132,-74.012648
1..N06R,37,40.710500,-74.012529
1..N06R,38,40.711112,-74.012375
1..N06R,39,40.711565,-74.012259
1..N06R,40,40.711835,-74.012188
1..N06R,41,40.712105,-74.012108
1..N06R,42,40.712154,-74.012094
1..N06R,43,40.712203,-74.012076
1..N06R,44,40.712252,-74.012057
1..N06R,45,40.712300,-74.012035
1..N06R,46,40.712348,-74.012012
1..N06R,47,40.712394,-74.011986
1..N06R,48,40.712440,-74.011959
1..N06R,49,40.712486,-74.011929
1..N06R,50,40.712530,-74.011897
1..N06R,51,40.712574,-74.011864
1..N06R,52,40.712618,-74.011828
1..N06R,53,40.712660,-74.011791
1..N06R,54,40.712702,-74.011751
1..N06R,55,40.712743,-74.011710
1..N06R,56,40.712783,-74.011667
1..N06R,57,40.713212,-74.011138
1..N06R,58,40.713229,-74.011116
1..N06R,59,40.713246,-74.011094
1..N06R,60,40.713263,-74.011073
1..N06R,61,40.713280,-74.011052
1..N06R,62,40.713298,-74.011032
1..N06R,63,40.713315,-74.011011
1..N06R,64,40.713333,-74.010992
1..N06R,65,40.713351,-74.010972
1..N06R,66,40.713369,-74.010953
1..N06R,67,40.713388,-74.010935
1..N06R,68,40.713406,-74.010917
1..N06R,69,40.713425,-74.010899
1..N06R,70,40.713444,-74.010882
1..N06R,71,40.713463,-74.010865
1..N06R,72,40.713482,-74.010848
1..N06R,73,40.713841,-74.010573
1..N06R,74,40.713961,-74.010473
1..N06R,75,40.714303,-74.010188
1..N06R,76,40.715437,-74.009299
1..N06R,77,40.715478,-74.009266
1..N06R,78,40.718032,-74.007249
1..N06R,79,40.718063,-74.007227
1..N06R,80,40.718095,-74.007206
1..N06R,81,40.718127,-74.007186
1..N06R,82,40.718160,-74.007167
1..N06R,83,40.718193,-74.007150
1..N06R,84,40.718228,-74.007133
1..N06R,85,40.718262,-74.007117
1..N06R,86,40.718298,-74.007103
1..N06R,87,40.718334,-74.007089
1..N06R,88,40.718370,-74.007077
1..N06R,89,40.718408,-74.007066
1..N06R,90,40.718446,-74.007055
1..N06R,91,40.718484,-74.007046
1..N06R,92,40.718523,-74.007038
1..N06R,93,40.718563,-74.007031
1..N06R,94,40.719318,-74.006886
1..N06R,95,40.722854,-74.006277
1..N06R,96,40.728251,-74.005367
1..N06R,97,40.728935,-74.005260
1..N06R,98,40.729169,-74.005221
1..N06R,99,40.729283,-74.005197
1..N06R,100,40.729414,-74.005160
1..N06R,101,40.729532,-74.005112
1..N06R,102,40.729642,-74.005062
1..N06R,103,40.729881,-74.004935
1..N06R,104,40.730321,-74.004682
1..N06R,105,40.733422,-74.002906
1..N06R,106,40.735973,-74.001452
1..N06R,107,40.736162,-74.001345
1..N06R,108,40.736358,-74.001229
1..N06R,109,40.736585,-74.001089
1..N06R,110,40.736761,-74.000973
1..N06R,111,40.737826,-74.000201
1..N06R,112,40.741040,-73.997871
1..N06R,113,40.744081,-73.995657
1..N06R,114,40.747215,-73.993365
1..N06R,115,40.750373,-73.991057
1..N06R,116,40.755290,-73.987495
1..N06R,117,40.757342,-73.986009
1..N06R,118,40.757638,-73.985786
1..N06R,119,40.757758,-73.985709
1..N06R,120,40.757880,-73.985638
1..N06R,121,40.758014,-73.985569
1..N06R,122,40.758156,-73.985512
1..N06R,123,40.758375,-73.985421
1..N06R,124,40.758631,-73.985330
1..N06R,125,40.759405,-73.985063
1..N06R,126,40.759714,-73.984959
1..N06R,127,40.760017,-73.984841
1..N06R,128,40.760283,-73.984725
1..N06R,129,40.760592,-73.984577
1..N06R,130,40.760821,-73.984444
1..N06R,131,40.761040,-73.984294
1..N06R,132,40.761728,-73.983849
1..N06R,133,40.762486,-73.983358
1..N06R,134,40.762980,-73.983038
1..N06R,135,40.763412,-73.982793
1..N06R,136,40.763714,-73.982626
1..N06R,137,40.764029,-73.982464
1..N06R,138,40.764386,-73.982320
1..N06R,139,40.764821,-73.982156
1..N06R,140,40.765125,-73.982063
1..N06R,141,40.765461,-73.981977
1..N06R,142,40.765808,-73.981910
1..N06R,143,40.766808,-73.981755
1..N06R,144,40.767172,-73.981702
1..N06R,145,40.767324,-73.981689
1..N06R,146,40.767440,-73.981694
1..N06R,147,40.767561,-73.981697
1..N06R,148,40.767681,-73.981718
1..N06R,149,40.767778,-73.981745
1..N06R,150,40.767895,-73.981781
1..N06R,151,40.768247,-73.981929
1..N06R,152,40.768454,-73.982012
1..N06R,153,40.768582,-73.982053
1..N06R,154,40.768695,-73.982078
1..N06R,155,40.768794,-73.982088
1..N06R,156,40.769222,-73.982098
1..N06R,157,40.773440,-73.982209
1..N06R,158,40.774166,-73.982212
1..N06R,159,40.777496,-73.982091
1..N06R,160,40.777869,-73.982058
1..N06R,161,40.778211,-73.982008
1..N06R,162,40.778453,-73.981970
1..N06R,163,40.778822,-73.981906
1..N06R,164,40.779426,-73.981757
1..N06R,165,40.780996,-73.981314
1..N06R,166,40.782155,-73.980924
1..N06R,167,40.782374,-73.980847
1..N06R,168,40.782622,-73.980748
1..N06R,169,40.782794,-73.980664
1..N06R,170,40.782970,-73.980572
1..N06R,171,40.783149,-73.980473
1..N06R,172,40.783313,-73.980371
1..N06R,173,40.783934,-73.979917
1..N06R,174,40.786953,-73.977656
1..N06R,175,40.787601,-73.977107
1..N06R,176,40.788644,-73.976218
1..N06R,177,40.788957,-73.975942
1..N06R,178,40.793919,-73.972323
1..N06R,179,40.794005,-73.972265
1..N06R,180,40.798506,-73.968980
1..N06R,181,40.798570,-73.968931
1..N06R,182,40.798635,-73.968882
1..N06R,183,40.798699,-73.968835
1..N06R,184,40.798763,-73.968789
1..N06R,185,40.798827,-73.968745
1..N06R,186,40.798890,-73.968702
1..N06R,187,40.798954,-73.968660
1..N06R,188,40.799016,-73.968620
1..N06R,189,40.799079,-73.968582
1..N06R,190,40.799141,-73.968544
1..N06R,191,40.799203,-73.968509
1..N06R,192,40.799264,-73.968474
1..N06R,193,40.799326,-73.968441
1..N06R,194,40.799386,-73.968410
1..N06R,195,40.799446,-73.968379
1..N06R,196,40.799772,-73.968210
1..N06R,197,40.800124,-73.968082
1..N06R,198,40.800510,-73.967980
1..N06R,199,40.800870,-73.967929
1..N06R,200,40.801984,-73.967832
1..N06R,201,40.802298,-73.967789
1..N06R,202,40.802605,-73.967719
1..N06R,203,40.802781,-73.967649
1..N06R,204,40.802929,-73.967582
1..N06R,205,40.803121,-73.967465
1..N06R,206,40.803324,-73.967313
1..N06R,207,40.803967,-73.966847
1..N06R,208,40.807722,-73.964110
1..N06R,209,40.815581,-73.958372
1..N06R,210,40.822008,-73.953676
1..N06R,211,40.826551,-73.950360
1..N06R,212,40.834041,-73.944890
1..N06R,213,40.840556,-73.940133
1..N06R,214,40.849505,-73.933596
1..N06R,215,40.855225,-73.929412
1..N06R,216,40.860531,-73.925536
1..N06R,217,40.861000,-73.925190
1..N06R,218,40.861102,-73.925109
1..N06R,219,40.861204,-73.925016
1..N06R,220,40.861303,-73.924914
1..N06R,221,40.861396,-73.924807
1..N06R,222,40.861516,-73.924645
1..N06R,223,40.861621,-73.924492
1..N06R,224,40.861712,-73.924333
1..N06R,225,40.861805,-73.924151
1..N06R,226,40.861888,-73.923966
1..N06R,227,40.863121,-73.920631
1..N06R,228,40.863239,-73.920305
1..N06R,229,40.863349,-73.920049
1..N06R,230,40.863451,-73.919867
1..N06R,231,40.863561,-73.919696
1..N06R,232,40.863669,-73.919565
1..N06R,233,40.863782,-73.919442
1..N06R,234,40.863950,-73.919309
1..N06R,235,40.864621,-73.918822
1..S03R,0,40.889248,-73.898583
1..S03R,1,40.887195,-73.899616
1..S03R,2,40.886309,-73.900041
1..S03R,3,40.884928,-73.900730
1..S03R,4,40.884667,-73.900870
1..S03R,5,40.884461,-73.900991
1..S03R,6,40.883467,-73.901602
1..S03R,7,40.882988,-73.901899
1..S03R,8,40.882525,-73.902223
1..S03R,9,40.878856,-73.904834
1..S03R,10,40.877584,-73.905744
1..S03R,11,40.877176,-73.906061
1..S03R,12,40.876957,-73.906305
1..S03R,13,40.876765,-73.906585
1..S03R,14,40.876597,-73.906883
1..S03R,15,40.876388,-73.907296
1..S03R,16,40.876213,-73.907623
1..S03R,17,40.876002,-73.907950
1..S03R,18,40.875770,-73.908261
1..S03R,19,40.875276,-73.908878
1..S03R,20,40.874686,-73.909650
1..S03R,21,40.874561,-73.909831
1..S03R,22,40.874278,-73.910249
1..S03R,23,40.872766,-73.912201
1..S03R,24,40.872111,-73.913000
1..S03R,25,40.871758,-73.913415
1..S03R,26,40.871376,-73.913803
1..S03R,27,40.870986,-73.914141
1..S03R,28,40.870276,-73.914666
1..S03R,29,40.869444,-73.915279
1..S03R,30,40.864621,-73.918822
1..S03R,31,40.863950,-73.919309
1..S03R,32,40.863782,-73.919442
1..S03R,33,40.863669,-73.919565
1..S03R,34,40.863561,-73.919696
1..S03R,35,40.863451,-73.919867
1..S03R,36,40.863349,-73.920049
1..S03R,37,40.863239,-73.920305
1..S03R,38,40.863121,-73.920631
1..S03R,39,40.861888,-73.923966
1..S03R,40,40.861805,-73.924151
1..S03R,41,40.861712,-73.924333
1..S03R,42,40.861621,-73.924492
1..S03R,43,40.861516,-73.924645
1..S03R,44,40.861396,-73.924807
1..S03R,45,40.861303,-73.924914
1..S03R,46,40.861204,-73.925016
1..S03R,47,40.861102,-73.925109
1..S03R,48,40.861000,-73.925190
1..S03R,49,40.860531,-73.925536
1..S03R,50,40.855225,-73.929412
1..S03R,51,40.849505,-73.933596
1..S03R,52,40.840556,-73.940133
1..S03R,53,40.834041,-73.944890
1..S03R,54,40.826551,-73.950360
1..S03R,55,40.822008,-73.953676
1..S03R,56,40.815581,-73.958372
1..S03R,57,40.807722,-73.964110
1..S03R,58,40.803967,-73.966847
1..S03R,59,40.803324,-73.967313
1..S03R,60,40.803121,-73.967465
1..S03R,61,40.802929,-73.967582
1..S03R,62,40.802781,-73.967649
1..S03R,63,40.802605,-73.967719
1..S03R,64,40.802298,-73.967789
1..S03R,65,40.801984,-73.967832
1..S03R,66,40.800870,-73.967929
1..S03R,67,40.800510,-73.967980
1..S03R,68,40.800124,-73.968082
1..S03R,69,40.799772,-73.968210
1..S03R,70,40.799446,-73.968379
1..S03R,71,40.799386,-73.968410
1..S03R,72,40.799326,-73.968441
1..S03R,73,40.799264,-73.968474
1..S03R,74,40.799203,-73.968509
1..S03R,75,40.799141,-73.968544
1..S03R,76,40.799079,-73.968582
1..S03R,77,40.799016,-73.968620
1..S03R,78,40.798954,-73.968660
1..S03R,79,40.798890,-73.968702
1..S03R,80,40.798827,-73.968745
1..S03R,81,40.798763,-73.968789
1..S03R,82,40.798699,-73.968835
1..S03R,83,40.798635,-73.968882
1..S03R,84,40.798570,-73.968931
1..S03R,85,40.798506,-73.968980
1..S03R,86,40.794005,-73.972265
1..S03R,87,40.793919,-73.972323
1..S03R,88,40.788957,-73.975942
1..S03R,89,40.788644,-73.976218
1..S03R,90,40.787601,-73.977107
1..S03R,91,40.786953,-73.977656
1..S03R,92,40.783934,-73.979917
1..S03R,93,40.783313,-73.980371
1..S03R,94,40.783149,-73.980473
1..S03R,95,40.782970,-73.980572
1..S03R,96,40.782794,-73.980664
1..S03R,97,40.782622,-73.980748
1..S03R,98,40.782374,-73.980847
1..S03R,99,40.782155,-73.980924
1..S03R,100,40.780996,-73.981314
1..S03R,101,40.779426,-73.981757
1..S03R,102,40.778822,-73.981906
1..S03R,103,40.778453,-73.981970
1..S03R,104,40.778211,-73.982008
1..S03R,105,40.777869,-73.982058
1..S03R,106,40.777496,-73.982091
1..S03R,107,40.774166,-73.982212
1..S03R,108,40.773440,-73.982209
1..S03R,109,40.769222,-73.982098
1..S03R,110,40.768794,-73.982088
1..S03R,111,40.768695,-73.982078
1..S03R,112,40.768582,-73.982053
1..S03R,113,40.768454,-73.982012
1..S03R,114,40.768247,-73.981929
1..S03R,115,40.767895,-73.981781
1..S03R,116,40.767778,-73.981745
1..S03R,117,40.767681,-73.981718
1..S03R,118,40.767561,-73.981697
1..S03R,119,40.767440,-73.981694
1..S03R,120,40.767324,-73.981689
